customer_id,total_sales
9472,3309.7
11419,3309.68
5661,3309.68
9312,3309.67
2154,3309.66
10516,3309.66
9732,3309.63
1185,3309.63
9471,3309.62
438,3309.6
6017,3309.59
9643,3309.56
2295,3309.55
70,3309.49
6257,3309.46
10414,3309.43
10180,3307.45
6442,3304.74
1438,3304.62
315,3304.55
486,3304.53
9941,3304.5
9756,3303.65
1002,3303.61
5421,3303.5
3159,3303.5
391,3302.67
10585,3302.39
7153,3301.54
8266,3301.38
4678,3299.8
8969,3299.78
1416,3299.77
6822,3299.72
6735,3299.7
9376,3299.69
7751,3299.66
5766,3299.64
11233,3299.63
1031,3299.6
1606,3299.5
1982,3299.46
1265,3299.4
8008,3297.55
276,3297.55
4374,3296.42
11961,3295.71
10210,3295.66
11332,3295.64
6068,3295.6
3770,3295.47
882,3294.8
8706,3294.74
5789,3294.68
1218,3294.61
9453,3294.6
2454,3294.57
7528,3291.61
4233,3291.59
6440,3291.25
305,3289.77
1771,3289.74
4231,3289.7
12361,3289.7
10155,3289.69
2831,3289.69
42,3289.66
3444,3289.64
7863,3289.63
2885,3289.59
9699,3289.59
6420,3289.56
6995,3289.56
10940,3289.52
9182,3289.48
7208,3287.69
11389,3287.55
5010,3285.54
11969,3284.74
324,3284.72
3906,3284.61
4459,3284.56
2149,3283.78
7366,3283.54
635,3282.72
95,3282.63
848,3281.45
4912,3279.74
9280,3279.74
11569,3279.72
12430,3279.69
5212,3279.67
2004,3279.65
3244,3279.63
9776,3279.63
3960,3279.62
1863,3279.6
2994,3279.6
1916,3279.6
9394,3279.59
7701,3279.57
1981,3279.57
1966,3279.56
5378,3279.56
5998,3279.29
8712,3278.6
1131,3273.61
12319,3273.59
8656,3271.6
5777,3269.77
10955,3269.77
9837,3269.72
5855,3269.71
9500,3269.68
5250,3269.67
10698,3269.66
12338,3269.65
2989,3269.62
6818,3269.62
9774,3269.59
9263,3269.57
636,3269.56
7382,3269.56
11166,3269.56
3848,3269.54
4254,3269.5
5460,3269.47
9747,3269.4
3742,3267.76
8221,3267.63
8803,3266.61
6819,3265.51
1352,3263.68
8944,3261.55
8390,3260.66
4686,3259.77
5465,3259.76
2070,3259.73
6983,3259.72
1485,3259.7
2644,3259.69
7845,3259.69
11225,3259.67
9584,3259.64
12265,3259.61
12245,3259.61
9327,3259.57
10929,3259.57
712,3259.53
6,3259.51
4017,3258.53
9633,3257.67
3140,3257.61
5467,3257.6
8584,3257.5
9933,3256.65
4316,3256.54
457,3255.69
3857,3255.63
7243,3255.61
1860,3255.52
6720,3253.75
1340,3253.62
8998,3252.63
4226,3251.69
3492,3251.63
12022,3249.75
10083,3249.73
149,3249.73
10413,3249.72
8401,3249.7
8641,3249.65
4364,3249.63
5720,3249.56
3963,3249.5
1067,3249.3
3969,3248.46
10241,3247.69
3214,3247.65
12125,3247.61
9630,3247.54
400,3246.68
11110,3246.66
1704,3246.5
10890,3245.65
9083,3245.61
9227,3244.76
7900,3244.69
8733,3244.67
8834,3244.62
7724,3244.62
6209,3244.62
962,3243.71
5009,3243.65
4962,3243.58
8208,3241.65
7388,3240.65
4144,3240.48
7658,3239.83
5746,3239.8
7697,3239.75
10250,3239.75
11494,3239.71
1134,3239.71
9685,3239.71
2936,3239.7
3826,3239.69
4452,3239.65
1500,3239.65
7448,3239.64
6850,3239.62
6140,3239.61
411,3239.6
4337,3239.6
4613,3239.58
6846,3239.57
11529,3237.59
8225,3235.76
3784,3235.68
9694,3234.69
2814,3234.67
10996,3231.68
10359,3231.67
775,3229.76
8415,3229.75
4118,3229.75
8890,3229.72
168,3229.71
3619,3229.71
5497,3229.71
10068,3229.7
2819,3229.69
9,3229.68
3865,3229.65
3163,3229.65
2118,3229.65
1903,3229.61
7071,3229.6
1405,3229.58
2834,3229.54
8926,3229.54
6546,3229.54
3175,3229.52
1221,3229.49
5848,3229.44
8312,3229.43
7547,3228.63
5837,3227.67
11899,3227.53
2501,3226.5
11545,3225.72
1911,3225.69
11122,3224.84
11423,3224.67
830,3223.55
7301,3222.7
3586,3222.66
1254,3219.76
12118,3219.75
3082,3219.68
3328,3219.66
1151,3219.66
3454,3219.65
9132,3219.65
10864,3219.62
10715,3219.61
5070,3219.6
6290,3219.59
213,3219.59
6011,3219.58
7732,3219.56
2805,3219.56
2531,3219.52
10133,3219.48
8268,3219.4
754,3218.66
6155,3217.66
1488,3217.63
3940,3214.65
3446,3214.63
8501,3214.57
10906,3214.54
5152,3211.68
6939,3210.54
26,3209.8
6326,3209.76
5065,3209.74
978,3209.72
1548,3209.71
8492,3209.7
2638,3209.69
3287,3209.67
10977,3209.65
6885,3209.63
379,3209.59
10628,3209.58
696,3209.5
2959,3209.49
9407,3209.42
9061,3208.67
5615,3208.64
6979,3207.72
2296,3207.54
7283,3206.66
9783,3206.62
2656,3205.69
11405,3205.55
11903,3205.51
4114,3205.27
1480,3204.82
8283,3204.73
10400,3204.71
4879,3204.63
196,3204.42
5442,3203.63
6398,3202.58
10973,3201.48
7984,3199.74
10080,3199.72
10023,3199.69
11160,3199.68
4101,3199.66
6365,3199.66
9622,3199.66
6491,3199.65
2464,3199.64
7320,3199.63
7421,3199.63
7964,3199.61
10990,3199.55
209,3199.52
3720,3199.51
4841,3199.45
4148,3199.44
8135,3198.62
7232,3198.55
6716,3197.77
4712,3197.68
8274,3196.53
10691,3195.73
12360,3195.44
3745,3194.63
11390,3194.6
8568,3193.65
11450,3191.6
2938,3191.52
4280,3189.79
12130,3189.73
6530,3189.73
9307,3189.7
1915,3189.7
10740,3189.68
6929,3189.65
9243,3189.64
7819,3189.63
2328,3189.63
10104,3189.59
3414,3189.56
2698,3189.55
9447,3189.55
10872,3189.5
7363,3189.46
10216,3187.51
7110,3185.69
13,3185.62
11819,3185.56
112,3184.68
794,3184.68
10224,3184.67
3896,3184.64
4619,3183.74
8143,3182.58
2309,3182.49
1886,3181.66
8957,3181.65
4032,3179.83
2276,3179.79
7248,3179.77
4620,3179.76
7178,3179.74
2242,3179.72
103,3179.71
6917,3179.71
9223,3179.7
2674,3179.69
6726,3179.68
11290,3179.68
10725,3179.68
9446,3179.67
7198,3179.66
6149,3179.65
7378,3179.65
1905,3179.61
8851,3179.6
9749,3179.6
8486,3179.59
2251,3179.59
6968,3179.58
10370,3179.56
9825,3179.52
5700,3179.52
7707,3177.72
10986,3175.64
4751,3175.62
5392,3174.59
1515,3174.47
3222,3173.57
8815,3172.63
5863,3171.64
8811,3170.56
8281,3169.82
10791,3169.78
7302,3169.78
2000,3169.76
627,3169.72
9650,3169.71
871,3169.68
576,3169.68
1239,3169.67
12407,3169.65
5569,3169.64
4326,3169.63
6721,3169.63
4289,3169.58
297,3169.57
2068,3169.54
9253,3169.5
11373,3169.49
11524,3167.66
2135,3167.64
463,3167.61
11553,3164.66
9895,3164.64
590,3164.64
11613,3164.64
9682,3164.63
4000,3164.55
8745,3164.48
2547,3161.61
7661,3161.59
11198,3159.82
1127,3159.73
8844,3159.72
6126,3159.7
6466,3159.67
9667,3159.65
2926,3159.63
10859,3159.63
9786,3159.58
5795,3159.56
7921,3159.55
356,3159.44
1369,3157.62
11186,3155.67
10897,3154.74
5959,3154.63
734,3154.48
3364,3153.73
2145,3150.65
8728,3149.79
10688,3149.78
8990,3149.77
3599,3149.74
3129,3149.7
5813,3149.67
11316,3149.63
12168,3149.63
10242,3149.62
3044,3149.6
10519,3149.6
751,3149.58
6289,3149.55
9507,3149.54
3407,3149.53
5538,3147.75
4080,3147.54
7233,3146.76
8339,3145.67
3621,3144.82
8941,3144.69
6131,3144.56
1764,3143.6
10673,3143.57
77,3142.72
6747,3142.67
12246,3141.66
12414,3141.65
8410,3140.63
10589,3139.82
10603,3139.8
2115,3139.77
10379,3139.76
2675,3139.73
10456,3139.71
7451,3139.67
5977,3139.66
9172,3139.64
7428,3139.63
9583,3139.62
3213,3139.57
10903,3139.56
2200,3139.55
6709,3139.45
7543,3137.5
5308,3135.68
6756,3135.5
4628,3134.65
9608,3134.65
12112,3134.35
8683,3133.68
6423,3133.66
3901,3132.59
9297,3131.63
11136,3129.82
3225,3129.81
4937,3129.7
5841,3129.7
12354,3129.69
11698,3129.68
4228,3129.68
1723,3129.67
5022,3129.66
7566,3129.64
2792,3129.6
11227,3129.59
9802,3129.57
2356,3127.63
3011,3127.57
7951,3127.55
9741,3126.7
9681,3126.6
4564,3125.77
11214,3124.48
7861,3122.49
9320,3121.7
10820,3121.56
11912,3119.75
11825,3119.74
5905,3119.73
3360,3119.73
8588,3119.71
1378,3119.69
4372,3119.66
1885,3119.66
11040,3119.64
8491,3119.63
11147,3119.63
6400,3119.62
180,3119.54
8204,3119.53
3118,3119.52
5461,3119.49
7387,3116.58
7948,3115.7
11471,3115.58
12305,3114.71
11418,3114.62
8384,3114.61
10487,3114.49
3583,3114.41
11043,3109.76
1016,3109.73
3027,3109.73
9778,3109.72
9856,3109.72
54,3109.68
12052,3109.67
1499,3109.66
2088,3109.66
4556,3109.66
5625,3109.64
3025,3109.61
8773,3109.58
12156,3109.55
8716,3109.54
1593,3109.44
10881,3108.66
8185,3107.6
7021,3107.52
312,3106.71
9411,3104.78
11301,3104.77
9880,3104.67
4684,3104.66
11162,3104.65
11721,3104.65
6910,3104.6
6758,3104.6
10696,3103.65
9383,3103.62
9604,3102.62
3553,3101.71
4653,3101.69
4833,3099.8
12067,3099.72
4874,3099.69
5372,3099.69
1115,3099.68
7322,3099.67
1918,3099.66
3165,3099.65
3145,3099.65
458,3099.62
12012,3099.55
7570,3099.53
5126,3099.42
7735,3098.69
11208,3095.57
90,3094.81
7672,3094.73
9174,3094.64
11928,3094.62
7392,3094.62
6611,3094.57
1252,3093.7
3024,3089.78
2377,3089.73
12137,3089.72
12314,3089.7
10003,3089.68
11904,3089.68
1970,3089.68
7133,3089.66
1322,3089.65
8701,3089.65
12370,3089.65
10700,3089.65
758,3089.62
4742,3089.59
6858,3089.58
6701,3089.57
8155,3089.53
1971,3089.48
11319,3088.82
5527,3088.54
4014,3086.53
11511,3085.63
10935,3085.6
12434,3084.78
7918,3084.7
7105,3084.52
6699,3084.34
3096,3081.74
415,3081.73
1999,3079.78
12283,3079.77
3547,3079.74
7683,3079.73
4350,3079.73
10272,3079.68
7810,3079.66
11256,3079.65
4860,3079.65
10787,3079.63
11934,3079.63
9634,3079.59
10908,3079.59
5266,3079.57
1523,3079.55
10869,3079.53
10367,3079.48
1412,3079.47
6685,3078.57
3964,3077.61
5136,3077.48
7700,3076.8
8342,3076.7
6231,3076.7
928,3075.68
6333,3075.65
8632,3075.56
5128,3074.84
6542,3074.69
7385,3074.66
10779,3074.61
8197,3074.58
4094,3074.55
3217,3074.43
12225,3073.54
12279,3072.57
9240,3071.7
8080,3069.79
5036,3069.74
6090,3069.72
3006,3069.7
3402,3069.7
5333,3069.69
4338,3069.69
8128,3069.69
4084,3069.69
9369,3069.67
12008,3069.66
10053,3069.64
6796,3069.64
6956,3069.61
2574,3069.61
6593,3069.59
1450,3069.58
5717,3069.57
6198,3069.54
8645,3069.52
8145,3069.44
9316,3066.64
3561,3065.62
2890,3065.52
9441,3064.73
1032,3064.53
3914,3064.51
3320,3063.54
11716,3062.69
3935,3062.54
8876,3059.8
7061,3059.78
10826,3059.74
1861,3059.74
1247,3059.73
5305,3059.7
287,3059.67
3738,3059.62
5112,3059.6
4743,3059.53
12273,3059.46
7840,3057.64
1543,3057.53
7281,3055.64
7997,3054.68
7877,3054.64
12050,3054.57
12308,3054.56
6034,3053.71
9187,3053.61
8322,3049.78
11375,3049.75
2483,3049.74
8046,3049.73
3982,3049.69
10089,3049.69
9637,3049.68
2427,3049.68
503,3049.66
4236,3049.66
914,3049.65
6410,3049.65
2042,3049.64
2439,3049.59
7657,3049.59
9953,3049.58
8873,3049.56
2567,3049.52
7542,3049.49
6103,3044.8
9973,3044.71
3480,3044.67
8592,3044.65
1895,3044.61
4867,3043.73
2552,3043.66
1831,3041.7
5433,3041.65
4745,3039.82
2326,3039.78
10498,3039.78
11372,3039.76
11892,3039.75
11974,3039.71
2538,3039.71
5578,3039.69
1787,3039.68
1128,3039.67
1399,3039.66
11920,3039.66
8306,3039.65
4499,3039.64
5473,3039.63
4787,3039.61
4175,3039.61
10742,3039.58
6250,3039.58
248,3039.57
6946,3039.5
9205,3039.38
12425,3037.67
6790,3036.72
7794,3035.63
4352,3034.69
3839,3034.62
10682,3034.56
1796,3033.72
8277,3033.53
1553,3031.75
10639,3029.81
260,3029.79
9214,3029.76
7080,3029.74
9559,3029.73
6387,3029.71
11720,3029.71
2580,3029.69
1846,3029.69
3387,3029.67
5713,3029.63
4636,3029.61
2510,3029.6
9357,3029.49
11923,3029.49
9415,3028.56
6881,3027.71
1914,3027.59
5067,3027.57
8960,3024.77
453,3024.67
12071,3024.67
518,3024.57
9664,3024.56
2787,3024.56
4421,3024.52
10076,3023.63
10245,3023.53
1837,3021.68
8404,3021.59
12204,3019.84
2175,3019.8
353,3019.78
1632,3019.78
6268,3019.77
3371,3019.77
5474,3019.75
1955,3019.71
1682,3019.7
5424,3019.7
11164,3019.69
8977,3019.68
12393,3019.66
5655,3019.66
1708,3019.65
9816,3019.64
5550,3019.62
1995,3019.59
4296,3019.55
9464,3019.47
9418,3017.67
8481,3017.63
425,3017.63
10683,3017.62
9127,3014.78
7136,3014.64
3345,3014.62
3340,3014.54
3228,3013.72
6067,3013.67
9023,3013.58
10001,3013.54
7503,3011.8
764,3011.68
4866,3011.66
9838,3011.62
5689,3009.8
9293,3009.76
8096,3009.76
5063,3009.75
554,3009.74
6449,3009.72
1647,3009.72
8148,3009.72
10565,3009.71
11195,3009.68
10804,3009.66
4794,3009.65
6840,3009.64
1568,3009.64
5577,3009.61
12202,3009.53
9569,3009.5
9998,3009.49
5675,3009.47
7029,3008.57
1579,3007.7
1528,3007.66
1653,3007.59
4702,3004.76
6211,3004.75
6282,3004.73
9858,3004.67
9678,3004.66
10458,3004.57
4416,3003.59
7559,3001.71
4830,2999.74
5954,2999.74
4621,2999.73
1698,2999.71
1147,2999.71
4996,2999.71
6960,2999.7
6586,2999.69
7531,2999.65
12262,2999.64
9939,2999.64
1317,2999.64
8364,2999.64
2159,2999.63
814,2999.63
8649,2999.61
11248,2999.5
6082,2997.65
11103,2997.6
8660,2995.55
6848,2995.41
4335,2994.62
8662,2994.59
8272,2994.52
1507,2993.69
11647,2993.69
10382,2993.37
6512,2991.66
1785,2989.76
11416,2989.76
6903,2989.75
44,2989.74
11069,2989.73
336,2989.7
3576,2989.7
11664,2989.69
34,2989.68
345,2989.68
11676,2989.67
4854,2989.67
4822,2989.65
4754,2989.63
3476,2989.62
2237,2989.58
8153,2987.76
71,2987.73
792,2987.64
7430,2987.62
11302,2987.6
4382,2985.69
6496,2985.6
2183,2985.56
1842,2984.76
6949,2984.75
3040,2984.7
11880,2984.69
6847,2984.65
5185,2984.62
10994,2984.6
3545,2984.6
10288,2984.46
7193,2984.44
3831,2983.63
11046,2983.55
4917,2982.45
3539,2981.48
3276,2980.56
4397,2979.76
8563,2979.66
11847,2979.64
10184,2979.61
2904,2979.61
11972,2979.57
7150,2979.56
9628,2976.68
4868,2974.79
3733,2974.71
863,2974.7
4986,2974.68
2963,2974.65
1111,2974.57
10531,2973.66
2084,2973.51
2201,2969.85
6535,2969.76
11657,2969.75
10814,2969.73
5970,2969.72
1816,2969.71
3132,2969.7
4905,2969.7
4034,2969.69
7623,2969.67
5744,2969.66
11807,2969.66
12326,2969.64
8355,2969.6
2657,2969.6
9501,2969.56
9055,2969.52
8161,2969.48
7114,2968.77
12114,2967.56
8653,2967.55
8412,2966.74
12044,2966.63
2691,2965.74
11093,2964.62
3797,2964.57
11565,2964.53
3289,2963.62
4726,2961.72
7642,2961.64
10222,2960.56
7007,2959.8
11919,2959.79
10038,2959.79
5747,2959.74
537,2959.7
1459,2959.7
8994,2959.69
1289,2959.68
11144,2959.67
1357,2959.67
982,2959.67
8571,2959.66
8912,2959.64
2231,2959.61
7618,2959.61
7675,2959.6
2382,2959.52
12400,2959.51
1654,2959.46
2903,2959.35
2008,2957.53
2195,2957.47
10334,2955.56
4478,2955.53
8348,2954.75
4203,2954.71
9457,2954.71
7847,2954.64
3326,2954.47
7520,2951.57
3311,2949.82
5885,2949.77
3381,2949.75
694,2949.72
1659,2949.7
5914,2949.7
9429,2949.66
7262,2949.65
5314,2949.65
1118,2949.62
10168,2949.6
11142,2949.55
7854,2949.53
8130,2949.52
11161,2947.65
5102,2946.71
9909,2945.68
7783,2944.76
5213,2944.75
1268,2944.73
2254,2944.62
695,2944.6
11453,2944.58
9235,2944.54
2784,2943.75
9814,2943.53
12289,2941.64
724,2939.83
9913,2939.81
12010,2939.74
10863,2939.72
9627,2939.71
525,2939.71
762,2939.7
7561,2939.7
1986,2939.7
3912,2939.68
10697,2939.68
11444,2939.67
10410,2939.67
10319,2939.64
10056,2939.63
5027,2939.62
7124,2939.6
11310,2939.59
7095,2939.38
6175,2937.67
9086,2937.63
1835,2937.59
3346,2935.74
10363,2935.66
9321,2935.66
5690,2934.79
9256,2934.75
39,2934.7
6592,2934.7
6996,2934.69
5849,2934.6
12113,2934.59
2313,2933.73
8026,2933.7
2307,2931.71
41,2931.65
2460,2929.85
2983,2929.83
4450,2929.82
11384,2929.81
8108,2929.8
4501,2929.79
11933,2929.78
10301,2929.78
6275,2929.75
7612,2929.74
84,2929.74
7447,2929.73
8433,2929.71
8050,2929.68
495,2929.67
2258,2929.67
7418,2929.65
8725,2929.65
2150,2929.63
9556,2929.63
4230,2929.62
6954,2929.62
9252,2929.62
271,2929.61
11510,2929.6
5537,2929.58
9348,2929.58
9666,2929.56
3670,2929.54
8119,2929.54
10357,2929.52
2488,2929.49
1091,2927.8
3730,2927.55
7640,2925.64
6658,2925.61
1275,2925.58
4760,2924.56
9406,2923.8
3246,2923.65
9284,2922.68
8058,2920.53
9738,2919.78
6919,2919.72
9193,2919.71
719,2919.71
996,2919.71
1368,2919.67
9662,2919.67
3874,2919.67
5337,2919.63
7823,2919.59
11210,2919.55
11886,2919.55
6902,2919.54
496,2917.76
11438,2916.69
3750,2915.61
3293,2914.73
8961,2914.7
4899,2914.7
3172,2914.68
3664,2914.65
2300,2914.63
9908,2914.61
7656,2914.59
3439,2914.58
7340,2914.54
10658,2913.55
5439,2913.49
9267,2909.8
11299,2909.78
11060,2909.75
10611,2909.74
4848,2909.73
9824,2909.68
9070,2909.67
2736,2909.66
2766,2909.64
5609,2909.63
819,2909.62
8113,2909.59
11536,2909.54
6900,2909.46
6379,2906.69
2422,2905.72
7579,2905.7
6177,2905.69
1818,2905.67
447,2905.63
3270,2904.76
10643,2904.74
114,2904.73
11531,2904.67
6921,2904.67
10055,2904.62
10093,2903.58
8150,2899.87
5265,2899.82
2198,2899.76
7891,2899.76
6782,2899.75
1424,2899.74
6752,2899.73
7089,2899.68
11465,2899.67
12214,2899.67
5513,2899.66
6334,2899.66
11937,2899.66
3458,2899.65
9206,2899.62
1362,2899.62
7646,2899.62
3317,2899.62
4779,2899.61
2470,2899.6
6299,2899.6
4489,2899.58
5202,2899.58
5588,2899.55
2482,2899.54
1023,2899.5
4720,2899.42
12143,2898.8
11723,2897.68
9869,2896.65
4935,2896.57
8053,2895.55
7523,2895.55
12211,2894.79
6506,2894.68
1306,2894.67
1119,2894.61
2232,2894.53
6056,2891.67
1132,2889.78
1423,2889.74
2222,2889.74
5917,2889.73
1766,2889.72
5111,2889.71
6557,2889.69
9923,2889.69
2788,2889.69
8246,2889.68
3201,2889.68
8001,2889.67
5362,2889.67
3672,2889.66
6693,2889.64
3090,2889.62
10240,2889.61
11623,2889.56
1714,2889.55
12269,2889.54
7422,2887.72
9326,2885.57
7799,2884.8
925,2884.78
11054,2884.71
2655,2884.65
4104,2883.76
10528,2883.74
967,2883.66
3984,2881.65
6853,2881.64
8112,2881.54
941,2880.66
5056,2879.81
6123,2879.77
7489,2879.73
12170,2879.72
9092,2879.69
6951,2879.68
7453,2879.63
303,2879.61
83,2879.6
129,2877.72
1323,2876.72
7230,2875.57
9163,2874.76
7915,2874.73
2238,2874.68
1617,2874.65
10550,2874.64
3843,2874.62
1371,2874.57
10838,2873.73
4789,2872.56
9742,2871.76
7293,2871.62
12177,2871.6
9508,2869.79
5774,2869.78
5698,2869.76
9290,2869.75
5772,2869.74
4056,2869.71
10666,2869.69
6295,2869.66
655,2869.66
8743,2869.65
11946,2869.63
10024,2869.63
3923,2869.62
6015,2869.56
10722,2869.54
7920,2868.7
9901,2867.63
2239,2864.76
12268,2864.73
3474,2864.6
8835,2863.71
5155,2861.65
7831,2859.78
7263,2859.76
7983,2859.76
7753,2859.74
9902,2859.73
6361,2859.72
1947,2859.71
9298,2859.7
3392,2859.7
4299,2859.69
7426,2859.69
2957,2859.68
4946,2859.68
6964,2859.68
9773,2859.67
5792,2859.64
4983,2859.63
3543,2859.62
11071,2859.61
835,2859.6
2946,2859.58
11579,2859.55
12085,2859.47
11026,2857.73
9013,2857.73
2949,2857.62
6205,2857.6
5154,2855.61
7458,2855.56
7376,2854.77
7062,2854.76
9720,2854.74
10298,2854.73
9379,2854.71
266,2854.62
6020,2853.6
3649,2853.55
11424,2850.65
3612,2849.81
1514,2849.72
6244,2849.66
8377,2849.66
4082,2849.65
137,2849.62
4995,2849.61
7303,2849.61
5100,2849.6
7692,2849.58
9343,2849.52
7304,2849.51
235,2847.59
11003,2845.78
3769,2845.67
9806,2845.65
4086,2844.67
4064,2844.63
2123,2842.64
1975,2841.65
3776,2841.65
5386,2840.74
1157,2839.82
3178,2839.74
4396,2839.73
99,2839.7
5117,2839.69
8904,2839.69
2852,2839.68
3275,2839.66
280,2839.64
5257,2839.63
7537,2839.63
4594,2839.62
9391,2839.6
10475,2839.6
1049,2839.6
8295,2839.57
6871,2838.66
6378,2837.51
8810,2836.73
21,2836.69
7719,2835.72
3934,2835.59
4909,2834.66
9124,2834.63
5496,2833.7
8202,2833.62
8630,2831.74
12307,2831.64
1705,2831.63
6225,2829.86
7754,2829.79
1297,2829.78
472,2829.77
8887,2829.76
7638,2829.75
9461,2829.74
5769,2829.74
4049,2829.74
2337,2829.73
1893,2829.73
3150,2829.72
2190,2829.72
1527,2829.72
8446,2829.72
378,2829.72
6564,2829.7
7956,2829.7
3412,2829.69
5222,2829.68
10927,2829.68
1710,2829.65
12159,2829.64
7506,2829.62
9335,2829.62
427,2829.61
5838,2829.57
11342,2829.55
1045,2829.49
6076,2829.43
11601,2824.68
3682,2824.64
1881,2824.49
11326,2820.65
11408,2819.85
11496,2819.8
4001,2819.79
5605,2819.75
2207,2819.75
7116,2819.72
3058,2819.63
3173,2819.53
4500,2819.53
2423,2817.71
9598,2817.7
1686,2817.63
3613,2815.78
10530,2814.7
8035,2814.7
8841,2814.68
4281,2813.64
3162,2812.61
9129,2811.76
3881,2811.71
11505,2811.65
7518,2811.45
169,2809.85
2266,2809.85
1123,2809.8
7027,2809.79
3168,2809.77
8759,2809.76
10784,2809.76
8742,2809.74
2048,2809.74
10429,2809.72
10316,2809.71
1693,2809.7
10116,2809.69
12108,2809.66
8897,2809.66
934,2809.61
7678,2809.6
10221,2809.5
4009,2807.57
10125,2805.69
7655,2805.62
11021,2804.81
6239,2804.7
6940,2804.67
244,2804.64
5921,2804.55
9071,2804.52
12328,2802.82
9970,2801.75
921,2801.71
10656,2801.5
8606,2800.62
9978,2799.85
10594,2799.75
10110,2799.75
8843,2799.74
11971,2799.72
7406,2799.71
11551,2799.71
10128,2799.7
5629,2799.69
6055,2799.68
3644,2799.68
3582,2799.66
8863,2799.66
9531,2799.65
8642,2799.62
6451,2799.62
11979,2799.6
8421,2799.6
3198,2799.57
3123,2799.52
4035,2797.66
5541,2797.62
3764,2797.6
6041,2797.55
5949,2794.87
8646,2794.75
5412,2794.7
6217,2794.68
10396,2794.66
12184,2794.61
10976,2794.56
1742,2794.53
1057,2793.76
8152,2793.61
1325,2792.69
9881,2792.63
6352,2792.59
3036,2789.8
7129,2789.79
471,2789.74
96,2789.72
7650,2789.72
889,2789.72
6641,2789.7
5757,2789.69
8691,2789.68
1342,2789.67
7132,2789.66
11607,2789.66
94,2789.59
8535,2789.53
5542,2789.49
7319,2787.73
92,2787.55
1680,2785.49
11274,2784.79
2746,2784.73
5066,2784.58
12176,2784.55
9084,2783.7
10974,2783.66
7820,2782.69
5651,2782.67
11479,2781.6
7555,2779.85
4513,2779.78
8667,2779.77
11178,2779.75
4205,2779.75
1572,2779.74
1887,2779.69
3032,2779.68
11086,2779.68
572,2779.67
8070,2779.67
9111,2779.64
6310,2779.63
3146,2779.62
1717,2779.6
2407,2778.55
2913,2777.45
6563,2775.66
5471,2775.66
6380,2774.76
10318,2774.67
11905,2773.74
3226,2771.69
5788,2771.69
9808,2771.56
8448,2770.53
3744,2769.8
11025,2769.77
6684,2769.75
5098,2769.73
6325,2769.72
909,2769.72
7076,2769.7
8297,2769.69
7696,2769.68
1709,2769.68
9331,2769.68
4865,2769.67
8287,2769.67
8770,2769.65
999,2769.63
4307,2769.61
10856,2769.61
3283,2769.58
2363,2769.58
2758,2769.56
24,2769.47
2124,2768.75
8914,2767.62
7121,2767.6
2064,2766.68
7969,2765.71
7462,2764.77
4395,2764.72
8270,2764.67
5090,2764.67
8758,2764.66
12416,2763.78
1615,2763.75
11019,2763.74
10041,2763.71
10578,2762.74
6599,2761.65
7730,2759.78
12151,2759.78
9255,2759.77
8480,2759.75
529,2759.72
5736,2759.71
9250,2759.7
6876,2759.69
1744,2759.69
7723,2759.68
11315,2759.67
10917,2759.67
4932,2759.67
10805,2759.64
5520,2759.6
8903,2759.56
4998,2759.56
864,2759.55
11603,2759.47
5134,2757.78
9626,2757.78
6301,2757.68
7580,2757.66
3822,2756.56
7104,2755.56
4956,2754.69
11851,2754.57
2425,2753.76
3425,2753.75
10866,2753.72
11744,2753.69
5041,2753.58
9388,2753.47
1584,2752.69
7722,2751.8
10082,2751.77
7179,2751.61
3086,2749.85
11469,2749.84
10237,2749.76
5696,2749.76
9435,2749.74
8573,2749.74
10159,2749.72
7412,2749.72
1983,2749.71
8858,2749.7
1713,2749.7
7354,2749.69
5462,2749.68
2705,2749.68
7290,2749.67
2681,2749.66
3424,2749.66
8779,2749.62
6981,2749.58
4120,2749.55
2953,2749.5
11604,2748.68
6998,2747.61
7407,2745.75
12077,2745.51
8840,2744.73
22,2744.68
4793,2744.68
9520,2744.67
10178,2744.64
1934,2744.63
3039,2744.59
878,2744.51
9085,2743.75
12280,2739.86
12174,2739.85
2863,2739.8
1190,2739.74
4999,2739.73
812,2739.72
6923,2739.7
1892,2739.68
931,2739.67
3552,2739.64
12428,2739.61
5786,2739.59
11942,2739.58
9511,2739.52
8291,2739.52
11764,2735.44
9534,2734.64
12154,2734.6
8405,2734.51
8731,2733.76
7928,2733.6
2511,2731.75
5950,2731.65
7870,2731.64
8589,2731.61
8411,2729.8
416,2729.76
3241,2729.75
6958,2729.74
477,2729.74
3705,2729.73
2709,2729.7
11874,2729.69
4369,2729.69
3916,2729.68
3361,2729.67
4446,2729.66
10079,2729.66
5368,2729.64
12089,2729.64
3088,2729.64
6865,2729.63
3067,2729.63
10268,2729.6
4884,2729.6
9975,2729.6
8126,2729.59
5591,2729.58
10467,2729.56
1143,2728.65
1873,2728.57
12136,2725.71
10580,2724.79
11357,2724.74
9954,2724.7
11646,2724.67
5868,2724.63
9438,2724.61
6212,2721.8
8138,2721.61
3913,2720.72
3029,2720.67
11747,2720.63
11370,2719.82
9792,2719.82
1168,2719.82
1814,2719.8
8983,2719.79
12097,2719.77
3669,2719.75
9874,2719.74
8512,2719.74
2733,2719.74
73,2719.73
11348,2719.73
7797,2719.72
1035,2719.71
6469,2719.7
774,2719.67
1182,2719.67
5430,2719.65
